GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
5300100,2000,Aberdeen,Washington,16461.0,22.21,,41.58,492.0,30683.0,82100.0,29.4,82.19,0.38,9.22,3.35,2.01,0.13,2.62,0.1,,,,,0,0,0
5300100,2001,Aberdeen,Washington,16461.0,22.21,2726.23,41.58,492.0,30683.0,82100.0,29.4,82.19,0.38,9.22,3.35,2.01,0.13,2.62,0.1,91.2,48.28,1.77,3.35,1,0,0
5300100,2002,Aberdeen,Washington,16461.0,22.21,2742.6,41.58,492.0,30683.0,82100.0,29.4,82.19,0.38,9.22,3.35,2.01,0.13,2.62,0.1,77.58,43.97,1.6,2.83,1,0,0
5300100,2003,Aberdeen,Washington,16461.0,22.21,2763.94,41.58,492.0,30683.0,82100.0,29.4,82.19,0.38,9.22,3.35,2.01,0.13,2.62,0.1,91.67,45.02,1.63,3.32,1,0,0
5300100,2004,Aberdeen,Washington,16461.0,22.21,2781.31,41.58,492.0,30683.0,82100.0,29.4,82.19,0.38,9.22,3.35,2.01,0.13,2.62,0.1,89.61,25.36,0.91,3.22,1,0,0
5300100,2005,Aberdeen,Washington,16112.0,15.51,2802.67,47.49,656.0,38068.0,128900.0,27.9,77.43,0.09,15.04,3.14,0.63,0.24,3.2,0.22,102.6,34.33,1.23,3.66,1,0,0
5300100,2006,Aberdeen,Washington,16112.0,15.51,2816.09,47.49,656.0,38068.0,128900.0,27.9,77.43,0.09,15.04,3.14,0.63,0.24,3.2,0.22,85.03,32.34,1.15,3.02,1,0,0
5300100,2007,Aberdeen,Washington,16112.0,15.51,2836.46,47.49,656.0,38068.0,128900.0,27.9,77.43,0.09,15.04,3.14,0.63,0.24,3.2,0.22,72.25,47.91,1.69,2.55,1,0,0
5300100,2008,Aberdeen,Washington,16112.0,15.51,2854.8,47.49,656.0,38068.0,128900.0,27.9,77.43,0.09,15.04,3.14,0.63,0.24,3.2,0.22,62.32,45.03,1.58,2.18,1,0,0
5300100,2009,Aberdeen,Washington,16112.0,15.51,2874.17,47.49,656.0,38068.0,128900.0,27.9,77.43,0.09,15.04,3.14,0.63,0.24,3.2,0.22,48.0,21.35,0.74,1.67,1,0,0
5300100,2010,Aberdeen,Washington,16896.0,15.6,2891.53,44.9,703.0,39872.0,119700.0,29.6,74.63,0.7,15.85,3.05,1.79,0.27,3.6,0.11,61.67,51.67,1.79,2.13,1,0,0
5300100,2011,Aberdeen,Washington,16429.0,16.59,2891.56,47.3,694.0,40958.0,121000.0,27.8,71.61,0.79,18.81,3.49,1.29,0.86,3.16,0.0,49.97,35.29,1.22,1.73,1,0,0
5300100,2012,Aberdeen,Washington,16429.0,16.59,2886.56,47.3,694.0,40958.0,121000.0,27.8,71.61,0.79,18.81,3.49,1.29,0.86,3.16,0.0,54.32,49.3,1.71,1.88,1,0,0
5300100,2013,Aberdeen,Washington,16429.0,16.59,2891.54,47.3,694.0,40958.0,121000.0,27.8,71.61,0.79,18.81,3.49,1.29,0.86,3.16,0.0,70.13,61.35,2.12,2.43,1,0,0
5300100,2014,Aberdeen,Washington,16429.0,16.59,2884.23,47.3,694.0,40958.0,121000.0,27.8,71.61,0.79,18.81,3.49,1.29,0.86,3.16,0.0,60.96,37.0,1.28,2.11,1,0,0
5300100,2015,Aberdeen,Washington,16429.0,16.59,2885.23,47.3,694.0,40958.0,121000.0,27.8,71.61,0.79,18.81,3.49,1.29,0.86,3.16,0.0,86.32,45.33,1.57,2.99,1,0,0
5300100,2016,Aberdeen,Washington,16429.0,16.59,2879.26,47.3,694.0,40958.0,121000.0,27.8,71.61,0.79,18.81,3.49,1.29,0.86,3.16,0.0,106.9,82.53,2.87,3.71,1,0,0
5300135,2000,Aberdeen Gardens,Washington,227.0,7.52,,26.14,491.0,38403.0,100000.0,21.3,96.48,0.0,1.76,1.32,0.0,0.0,0.44,0.0,,,,,0,0,0
5300135,2001,Aberdeen Gardens,Washington,227.0,7.52,18.22,26.14,491.0,38403.0,100000.0,21.3,96.48,0.0,1.76,1.32,0.0,0.0,0.44,0.0,0.59,0.59,3.26,3.26,1,0,0
5300135,2002,Aberdeen Gardens,Washington,227.0,7.52,18.22,26.14,491.0,38403.0,100000.0,21.3,96.48,0.0,1.76,1.32,0.0,0.0,0.44,0.0,0.2,0.0,0.0,1.09,1,0,0
5300135,2003,Aberdeen Gardens,Washington,227.0,7.52,18.22,26.14,491.0,38403.0,100000.0,21.3,96.48,0.0,1.76,1.32,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,1,0,0
5300135,2004,Aberdeen Gardens,Washington,227.0,7.52,18.22,26.14,491.0,38403.0,100000.0,21.3,96.48,0.0,1.76,1.32,0.0,0.0,0.44,0.0,1.39,0.2,1.09,7.61,1,0,0
5300135,2005,Aberdeen Gardens,Washington,154.0,0.0,18.22,51.16,786.0,46346.0,191700.0,33.1,97.4,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.4,0.0,0.0,2.17,1,0,0
5300135,2006,Aberdeen Gardens,Washington,154.0,0.0,18.02,51.16,786.0,46346.0,191700.0,33.1,97.4,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.2,0.0,0.0,1.1,1,0,0
5300135,2007,Aberdeen Gardens,Washington,154.0,0.0,18.02,51.16,786.0,46346.0,191700.0,33.1,97.4,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.2,0.2,1.1,1.1,1,0,0
5300135,2008,Aberdeen Gardens,Washington,154.0,0.0,18.02,51.16,786.0,46346.0,191700.0,33.1,97.4,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.4,0.2,1.1,2.2,1,0,0
5300135,2009,Aberdeen Gardens,Washington,154.0,0.0,18.02,51.16,786.0,46346.0,191700.0,33.1,97.4,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
5300135,2010,Aberdeen Gardens,Washington,279.0,0.0,18.02,23.68,725.0,52667.0,183600.0,23.3,89.61,0.0,5.02,0.72,2.15,0.0,2.51,0.0,0.2,0.2,1.1,1.1,1,0,0
5300135,2011,Aberdeen Gardens,Washington,261.0,0.0,18.22,24.32,1056.0,55966.0,165300.0,26.1,77.39,0.0,12.26,0.0,1.15,0.0,9.2,0.0,0.0,0.0,0.0,0.0,1,0,0
5300135,2012,Aberdeen Gardens,Washington,261.0,0.0,18.22,24.32,1056.0,55966.0,165300.0,26.1,77.39,0.0,12.26,0.0,1.15,0.0,9.2,0.0,0.0,0.0,0.0,0.0,1,0,0
5300135,2013,Aberdeen Gardens,Washington,261.0,0.0,18.42,24.32,1056.0,55966.0,165300.0,26.1,77.39,0.0,12.26,0.0,1.15,0.0,9.2,0.0,0.0,0.0,0.0,0.0,1,0,0
5300135,2014,Aberdeen Gardens,Washington,261.0,0.0,18.62,24.32,1056.0,55966.0,165300.0,26.1,77.39,0.0,12.26,0.0,1.15,0.0,9.2,0.0,0.4,0.0,0.0,2.13,1,0,0
5300135,2015,Aberdeen Gardens,Washington,261.0,0.0,18.62,24.32,1056.0,55966.0,165300.0,26.1,77.39,0.0,12.26,0.0,1.15,0.0,9.2,0.0,0.0,0.0,0.0,0.0,1,0,0
5300135,2016,Aberdeen Gardens,Washington,261.0,0.0,18.81,24.32,1056.0,55966.0,165300.0,26.1,77.39,0.0,12.26,0.0,1.15,0.0,9.2,0.0,0.2,0.2,1.05,1.05,1,0,0
5300275,2000,Acme,Washington,263.0,13.17,,21.95,546.0,41964.0,85700.0,22.7,92.02,0.0,4.94,0.0,0.0,0.0,3.04,0.0,,,,,0,0,0
5300275,2001,Acme,Washington,263.0,13.17,18.57,21.95,546.0,41964.0,85700.0,22.7,92.02,0.0,4.94,0.0,0.0,0.0,3.04,0.0,0.43,0.14,0.76,2.29,1,0,0
5300275,2002,Acme,Washington,263.0,13.17,19.28,21.95,546.0,41964.0,85700.0,22.7,92.02,0.0,4.94,0.0,0.0,0.0,3.04,0.0,0.0,0.0,0.0,0.0,1,0,0
5300275,2003,Acme,Washington,263.0,13.17,,21.95,546.0,41964.0,85700.0,22.7,92.02,0.0,4.94,0.0,0.0,0.0,3.04,0.0,,,,,0,0,0
5300275,2004,Acme,Washington,263.0,13.17,,21.95,546.0,41964.0,85700.0,22.7,92.02,0.0,4.94,0.0,0.0,0.0,3.04,0.0,,,,,0,0,0
5300275,2005,Acme,Washington,176.0,0.0,,0.0,,34931.0,258300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2006,Acme,Washington,176.0,0.0,,0.0,,34931.0,258300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2007,Acme,Washington,176.0,0.0,,0.0,,34931.0,258300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2008,Acme,Washington,176.0,0.0,,0.0,,34931.0,258300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2009,Acme,Washington,176.0,0.0,,0.0,,34931.0,258300.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2010,Acme,Washington,246.0,0.0,,17.89,,105327.0,413100.0,,90.65,0.41,2.85,1.22,0.0,0.0,4.88,0.0,,,,,0,0,0
5300275,2011,Acme,Washington,156.0,100.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2012,Acme,Washington,156.0,100.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2013,Acme,Washington,156.0,100.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2014,Acme,Washington,156.0,100.0,,100.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,0
5300275,2015,Acme,Washington,156.0,100.0,29.06,100.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.49,0.49,1,0,0
5300275,2016,Acme,Washington,156.0,100.0,29.77,100.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.28,0.95,1.43,1,0,0
5300380,2000,Addy,Washington,,,20.82,,,,,,,,,,,,,,0.01,0.0,0.0,0.06,0,0,0
5300380,2001,Addy,Washington,,,21.13,,,,,,,,,,,,,,0.31,0.0,0.0,1.45,1,0,0
5300380,2002,Addy,Washington,,,21.76,,,,,,,,,,,,,,0.31,0.01,0.04,1.45,0,0,0
5300380,2003,Addy,Washington,,,22.07,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
5300380,2004,Addy,Washington,,,22.68,,,,,,,,,,,,,,0.01,0.0,0.02,0.03,1,0,0
5300380,2005,Addy,Washington,,,23.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
5300380,2006,Addy,Washington,,,23.31,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
5300380,2007,Addy,Washington,,,23.93,,,,,,,,,,,,,,0.0,0.0,0.02,0.02,1,0,0
5300380,2008,Addy,Washington,,,24.24,,,,,,,,,,,,,,0.31,0.31,1.27,1.27,1,0,0
5300380,2009,Addy,Washington,,,24.86,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1,0,0
5300380,2010,Addy,Washington,268.0,57.69,25.17,46.39,715.0,14167.0,,50.0,82.84,0.37,2.99,4.85,0.0,0.0,8.96,0.0,0.31,0.31,1.22,1.22,1,0,0
5300380,2011,Addy,Washington,139.0,100.0,25.48,48.21,,9167.0,,,57.55,0.0,0.0,42.45,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,1,0,0
5300380,2012,Addy,Washington,139.0,100.0,25.79,48.21,,9167.0,,,57.55,0.0,0.0,42.45,0.0,0.0,0.0,0.0,0.31,0.31,1.22,1.22,1,0,0
5300380,2013,Addy,Washington,139.0,100.0,26.42,48.21,,9167.0,,,57.55,0.0,0.0,42.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
5300380,2014,Addy,Washington,139.0,100.0,26.73,48.21,,9167.0,,,57.55,0.0,0.0,42.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
5300380,2015,Addy,Washington,139.0,100.0,27.04,48.21,,9167.0,,,57.55,0.0,0.0,42.45,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.03,1,0,0
5300380,2016,Addy,Washington,139.0,100.0,27.36,48.21,,9167.0,,,57.55,0.0,0.0,42.45,0.0,0.0,0.0,0.0,0.31,0.31,1.14,1.14,1,0,0
5300800,2000,Ahtanum,Washington,4181.0,6.12,185.59,16.97,578.0,48352.0,141000.0,25.2,87.35,0.72,8.75,1.0,0.45,0.0,1.65,0.07,0.0,0.0,0.0,0.0,1,0,0
5300800,2001,Ahtanum,Washington,4181.0,6.12,189.75,16.97,578.0,48352.0,141000.0,25.2,87.35,0.72,8.75,1.0,0.45,0.0,1.65,0.07,0.0,0.0,0.0,0.0,1,0,0
5300800,2002,Ahtanum,Washington,4181.0,6.12,192.95,16.97,578.0,48352.0,141000.0,25.2,87.35,0.72,8.75,1.0,0.45,0.0,1.65,0.07,4.16,1.94,1.01,2.16,1,0,0
5300800,2003,Ahtanum,Washington,4181.0,6.12,,16.97,578.0,48352.0,141000.0,25.2,87.35,0.72,8.75,1.0,0.45,0.0,1.65,0.07,,,,,0,0,0
5300800,2004,Ahtanum,Washington,4181.0,6.12,,16.97,578.0,48352.0,141000.0,25.2,87.35,0.72,8.75,1.0,0.45,0.0,1.65,0.07,,,,,0,0,0
5300800,2005,Ahtanum,Washington,3777.0,10.62,,19.49,751.0,52731.0,165700.0,30.1,91.53,0.0,2.7,1.24,2.65,0.0,1.88,0.0,,,,,0,0,0
5300800,2006,Ahtanum,Washington,3777.0,10.62,,19.49,751.0,52731.0,165700.0,30.1,91.53,0.0,2.7,1.24,2.65,0.0,1.88,0.0,,,,,0,0,0
5300800,2007,Ahtanum,Washington,3777.0,10.62,,19.49,751.0,52731.0,165700.0,30.1,91.53,0.0,2.7,1.24,2.65,0.0,1.88,0.0,,,,,0,0,0
5300800,2008,Ahtanum,Washington,3777.0,10.62,,19.49,751.0,52731.0,165700.0,30.1,91.53,0.0,2.7,1.24,2.65,0.0,1.88,0.0,,,,,0,0,0
5300800,2009,Ahtanum,Washington,3777.0,10.62,220.48,19.49,751.0,52731.0,165700.0,30.1,91.53,0.0,2.7,1.24,2.65,0.0,1.88,0.0,1.29,1.29,0.58,0.58,1,0,0
5300800,2010,Ahtanum,Washington,3601.0,7.1,224.63,17.73,694.0,45791.0,148200.0,19.1,81.78,0.19,14.05,0.97,0.61,0.08,2.19,0.11,4.12,1.58,0.7,1.83,1,0,0
5300800,2011,Ahtanum,Washington,3359.0,9.5,228.75,29.42,826.0,50197.0,169300.0,24.9,69.04,1.58,25.9,1.04,1.99,0.0,0.45,0.0,5.13,0.0,0.0,2.24,1,0,0
5300800,2012,Ahtanum,Washington,3359.0,9.5,232.55,29.42,826.0,50197.0,169300.0,24.9,69.04,1.58,25.9,1.04,1.99,0.0,0.45,0.0,0.63,0.0,0.0,0.27,1,0,0
5300800,2013,Ahtanum,Washington,3359.0,9.5,236.66,29.42,826.0,50197.0,169300.0,24.9,69.04,1.58,25.9,1.04,1.99,0.0,0.45,0.0,4.77,4.77,2.02,2.02,1,0,0
5300800,2014,Ahtanum,Washington,3359.0,9.5,239.51,29.42,826.0,50197.0,169300.0,24.9,69.04,1.58,25.9,1.04,1.99,0.0,0.45,0.0,3.21,0.0,0.0,1.34,1,0,0
5300800,2015,Ahtanum,Washington,3359.0,9.5,243.62,29.42,826.0,50197.0,169300.0,24.9,69.04,1.58,25.9,1.04,1.99,0.0,0.45,0.0,4.18,0.0,0.0,1.71,1,0,0
5300800,2016,Ahtanum,Washington,3359.0,9.5,247.42,29.42,826.0,50197.0,169300.0,24.9,69.04,1.58,25.9,1.04,1.99,0.0,0.45,0.0,3.86,0.97,0.39,1.56,1,0,0
5300905,2000,Airway Heights,Washington,4500.0,22.02,,44.05,539.0,29829.0,93900.0,26.8,71.56,10.24,9.93,3.09,1.84,0.38,2.73,0.22,,,,,0,0,0
5300905,2001,Airway Heights,Washington,4500.0,22.02,,44.05,539.0,29829.0,93900.0,26.8,71.56,10.24,9.93,3.09,1.84,0.38,2.73,0.22,,,,,0,0,0
5300905,2002,Airway Heights,Washington,4500.0,22.02,,44.05,539.0,29829.0,93900.0,26.8,71.56,10.24,9.93,3.09,1.84,0.38,2.73,0.22,,,,,0,0,0
5300905,2003,Airway Heights,Washington,4500.0,22.02,,44.05,539.0,29829.0,93900.0,26.8,71.56,10.24,9.93,3.09,1.84,0.38,2.73,0.22,,,,,0,0,0
5300905,2004,Airway Heights,Washington,4500.0,22.02,539.09,44.05,539.0,29829.0,93900.0,26.8,71.56,10.24,9.93,3.09,1.84,0.38,2.73,0.22,3.77,2.83,0.53,0.7,1,0,0
5300905,2005,Airway Heights,Washington,5075.0,23.19,567.42,53.48,683.0,40649.0,129000.0,38.5,64.45,10.76,11.23,2.7,6.19,0.65,4.02,0.0,14.11,2.82,0.5,2.49,1,0,0
5300905,2006,Airway Heights,Washington,5075.0,23.19,593.86,53.48,683.0,40649.0,129000.0,38.5,64.45,10.76,11.23,2.7,6.19,0.65,4.02,0.0,8.65,5.8,0.98,1.46,1,0,0
5300905,2007,Airway Heights,Washington,5075.0,23.19,622.2,53.48,683.0,40649.0,129000.0,38.5,64.45,10.76,11.23,2.7,6.19,0.65,4.02,0.0,6.69,6.69,1.07,1.07,1,0,0
5300905,2008,Airway Heights,Washington,5075.0,23.19,,53.48,683.0,40649.0,129000.0,38.5,64.45,10.76,11.23,2.7,6.19,0.65,4.02,0.0,,,,,0,0,0
5300905,2009,Airway Heights,Washington,5075.0,23.19,,53.48,683.0,40649.0,129000.0,38.5,64.45,10.76,11.23,2.7,6.19,0.65,4.02,0.0,,,,,0,0,0
5300905,2010,Airway Heights,Washington,6114.0,32.82,,46.35,707.0,35857.0,147900.0,35.0,72.87,7.08,8.29,3.52,3.43,0.9,3.71,0.2,,,,,0,0,0
5300905,2011,Airway Heights,Washington,6449.0,18.51,,47.93,785.0,36351.0,148000.0,34.0,63.3,7.04,14.2,3.92,3.63,0.0,7.8,0.11,,,,,0,0,0
5300905,2012,Airway Heights,Washington,6449.0,18.51,,47.93,785.0,36351.0,148000.0,34.0,63.3,7.04,14.2,3.92,3.63,0.0,7.8,0.11,,,,,0,0,0
5300905,2013,Airway Heights,Washington,6449.0,18.51,,47.93,785.0,36351.0,148000.0,34.0,63.3,7.04,14.2,3.92,3.63,0.0,7.8,0.11,,,,,0,0,0
5300905,2014,Airway Heights,Washington,6449.0,18.51,845.12,47.93,785.0,36351.0,148000.0,34.0,63.3,7.04,14.2,3.92,3.63,0.0,7.8,0.11,15.43,1.88,0.22,1.83,1,0,0
5300905,2015,Airway Heights,Washington,6449.0,18.51,878.66,47.93,785.0,36351.0,148000.0,34.0,63.3,7.04,14.2,3.92,3.63,0.0,7.8,0.11,14.46,6.68,0.76,1.65,1,0,0
5300905,2016,Airway Heights,Washington,6449.0,18.51,914.08,47.93,785.0,36351.0,148000.0,34.0,63.3,7.04,14.2,3.92,3.63,0.0,7.8,0.11,15.16,11.34,1.24,1.66,1,0,0
5301010,2000,Albion,Washington,616.0,15.83,77.38,33.21,478.0,40179.0,95700.0,26.0,92.37,0.16,3.25,0.49,0.65,1.46,1.3,0.32,0.68,0.68,0.88,0.88,1,0,0
5301010,2001,Albion,Washington,616.0,15.83,76.7,33.21,478.0,40179.0,95700.0,26.0,92.37,0.16,3.25,0.49,0.65,1.46,1.3,0.32,0.0,0.0,0.0,0.0,1,0,0
5301010,2002,Albion,Washington,616.0,15.83,76.7,33.21,478.0,40179.0,95700.0,26.0,92.37,0.16,3.25,0.49,0.65,1.46,1.3,0.32,2.05,0.68,0.89,2.68,1,0,0
5301010,2003,Albion,Washington,616.0,15.83,76.01,33.21,478.0,40179.0,95700.0,26.0,92.37,0.16,3.25,0.49,0.65,1.46,1.3,0.32,0.68,0.68,0.9,0.9,1,0,0
5301010,2004,Albion,Washington,616.0,15.83,75.33,33.21,478.0,40179.0,95700.0,26.0,92.37,0.16,3.25,0.49,0.65,1.46,1.3,0.32,1.37,1.37,1.82,1.82,1,0,0
5301010,2005,Albion,Washington,499.0,7.91,75.33,30.69,708.0,49417.0,130900.0,17.5,88.38,2.0,9.02,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0,0
5301010,2006,Albion,Washington,499.0,7.91,74.64,30.69,708.0,49417.0,130900.0,17.5,88.38,2.0,9.02,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1,0,0
5301010,2007,Albion,Washington,499.0,7.91,,30.69,708.0,49417.0,130900.0,17.5,88.38,2.0,9.02,0.0,0.0,0.0,0.6,0.0,,,,,0,0,0
5301010,2008,Albion,Washington,499.0,7.91,,30.69,708.0,49417.0,130900.0,17.5,88.38,2.0,9.02,0.0,0.0,0.0,0.6,0.0,,,,,0,0,0
5301010,2009,Albion,Washington,499.0,7.91,,30.69,708.0,49417.0,130900.0,17.5,88.38,2.0,9.02,0.0,0.0,0.0,0.6,0.0,,,,,0,0,0
5301010,2010,Albion,Washington,579.0,2.99,,32.47,728.0,50227.0,119200.0,17.8,89.81,0.69,3.11,0.52,1.04,0.0,4.66,0.17,,,,,0,0,0
5301010,2011,Albion,Washington,585.0,9.3,,32.42,659.0,37875.0,87600.0,34.4,91.45,0.0,0.51,3.42,0.0,0.0,3.76,0.85,,,,,0,0,0
5301010,2012,Albion,Washington,585.0,9.3,,32.42,659.0,37875.0,87600.0,34.4,91.45,0.0,0.51,3.42,0.0,0.0,3.76,0.85,,,,,0,0,0
5301010,2013,Albion,Washington,585.0,9.3,,32.42,659.0,37875.0,87600.0,34.4,91.45,0.0,0.51,3.42,0.0,0.0,3.76,0.85,,,,,0,0,0
5301010,2014,Albion,Washington,585.0,9.3,,32.42,659.0,37875.0,87600.0,34.4,91.45,0.0,0.51,3.42,0.0,0.0,3.76,0.85,,,,,0,0,0
5301010,2015,Albion,Washington,585.0,9.3,,32.42,659.0,37875.0,87600.0,34.4,91.45,0.0,0.51,3.42,0.0,0.0,3.76,0.85,,,,,0,0,0
5301010,2016,Albion,Washington,585.0,9.3,82.18,32.42,659.0,37875.0,87600.0,34.4,91.45,0.0,0.51,3.42,0.0,0.0,3.76,0.85,2.05,1.37,1.67,2.5,1,0,0
5301045,2000,Alder,Washington,,,22.56,,,,,,,,,,,,,,0.91,0.46,2.04,4.02,0,0,0
5301045,2001,Alder,Washington,,,23.52,,,,,,,,,,,,,,0.58,0.36,1.53,2.47,0,0,0
5301045,2002,Alder,Washington,,,24.33,,,,,,,,,,,,,,0.22,0.07,0.3,0.91,0,0,0
5301045,2003,Alder,Washington,,,25.29,,,,,,,,,,,,,,0.38,0.16,0.64,1.52,1,0,0
5301045,2004,Alder,Washington,,,26.09,,,,,,,,,,,,,,0.63,0.47,1.81,2.43,0,0,0
5301045,2005,Alder,Washington,,,27.06,,,,,,,,,,,,,,0.34,0.0,0.0,1.24,0,0,0
5301045,2006,Alder,Washington,,,27.87,,,,,,,,,,,,,,0.21,0.16,0.58,0.75,0,0,0
5301045,2007,Alder,Washington,,,28.83,,,,,,,,,,,,,,0.19,0.15,0.52,0.64,1,0,0
5301045,2008,Alder,Washington,,,29.63,,,,,,,,,,,,,,0.35,0.0,0.0,1.17,1,0,0
5301045,2009,Alder,Washington,,,30.59,,,,,,,,,,,,,,0.01,0.01,0.04,0.04,1,0,0
5301045,2010,Alder,Washington,227.0,28.81,31.4,22.09,850.0,41471.0,278600.0,10.0,92.07,0.88,3.52,0.88,0.44,0.0,2.2,0.0,0.83,0.34,1.07,2.65,1,0,0
5301045,2011,Alder,Washington,64.0,0.0,32.38,0.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.02,0.07,1.57,1,0,0
5301045,2012,Alder,Washington,64.0,0.0,33.51,0.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.31,0.93,2.75,1,0,0
5301045,2013,Alder,Washington,64.0,0.0,34.49,0.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.17,0.5,1.87,1,0,0
5301045,2014,Alder,Washington,64.0,0.0,35.46,0.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.17,0.49,1.05,1,0,0
5301045,2015,Alder,Washington,64.0,0.0,36.59,0.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.04,0.1,1.42,0,0,0
5301045,2016,Alder,Washington,64.0,0.0,37.57,0.0,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.3,0.79,0.83,1,0,0
5301150,2000,Alderton,Washington,,,176.67,,,,,,,,,,,,,,8.45,3.52,1.99,4.79,0,0,0
5301150,2001,Alderton,Washington,,,178.55,,,,,,,,,,,,,,4.4,2.97,1.66,2.46,0,0,0
5301150,2002,Alderton,Washington,,,179.19,,,,,,,,,,,,,,1.94,0.97,0.54,1.08,0,0,0
5301150,2003,Alderton,Washington,,,180.62,,,,,,,,,,,,,,6.52,4.55,2.52,3.61,1,0,0
5301150,2004,Alderton,Washington,,,181.72,,,,,,,,,,,,,,6.2,2.04,1.12,3.41,0,0,0
5301150,2005,Alderton,Washington,,,183.15,,,,,,,,,,,,,,3.91,2.94,1.6,2.13,0,0,0
5301150,2006,Alderton,Washington,,,184.03,,,,,,,,,,,,,,9.37,3.46,1.88,5.09,0,0,0
5301150,2007,Alderton,Washington,,,184.67,,,,,,,,,,,,,,9.91,5.94,3.22,5.36,1,0,0
5301150,2008,Alderton,Washington,,,186.1,,,,,,,,,,,,,,8.3,4.37,2.35,4.46,1,0,0
5301150,2009,Alderton,Washington,,,187.2,,,,,,,,,,,,,,7.19,3.47,1.85,3.84,1,0,0
5301150,2010,Alderton,Washington,2893.0,4.79,188.62,16.97,1057.0,63936.0,257000.0,29.2,85.69,0.66,7.19,0.9,2.14,0.52,2.45,0.45,8.28,0.97,0.51,4.39,1,0,0
5301150,2011,Alderton,Washington,3314.0,10.15,192.3,18.51,1023.0,66223.0,228300.0,30.8,85.43,0.15,11.65,0.03,1.69,0.0,1.06,0.0,6.31,0.0,0.0,3.28,1,0,0
5301150,2012,Alderton,Washington,3314.0,10.15,195.65,18.51,1023.0,66223.0,228300.0,30.8,85.43,0.15,11.65,0.03,1.69,0.0,1.06,0.0,7.66,2.94,1.5,3.92,1,0,0
5301150,2013,Alderton,Washington,3314.0,10.15,200.33,18.51,1023.0,66223.0,228300.0,30.8,85.43,0.15,11.65,0.03,1.69,0.0,1.06,0.0,9.65,5.4,2.69,4.82,1,0,0
5301150,2014,Alderton,Washington,3314.0,10.15,203.03,18.51,1023.0,66223.0,228300.0,30.8,85.43,0.15,11.65,0.03,1.69,0.0,1.06,0.0,6.2,5.2,2.56,3.05,1,0,0
5301150,2015,Alderton,Washington,3314.0,10.15,206.38,18.51,1023.0,66223.0,228300.0,30.8,85.43,0.15,11.65,0.03,1.69,0.0,1.06,0.0,5.55,0.79,0.38,2.69,0,0,0
